"Transcriptomic networks implicate neuronal energetic abnormalities in three mouse models harboring autism and schizophrenia-associated mutations","2019"
"Dysregulation of Rho GTPases in the αPix/Arhgef6 mouse model of X-linked intellectual disability is paralleled by impaired structural and synaptic plasticity and cognitive deficits","2012"
"Hippocampal Proteomic Alteration in Triple Transgenic Mouse Model of Alzheimer's Disease and Implication of PINK 1 Regulation in Donepezil Treatment","2019"
"Anticonvulsant enaminone E139 suppresses epileptiform activity in rat hippocampal slices","2007"
"Serotonin dependent masking of hippocampal sharp wave ripples","2016"
"Spontaneous recurrent seizures after pilocarpine-induced status epilepticus activate calbindin-immunoreactive hilar cells of the rat dentate gyrus","2002"
"Glutamate presynaptic vesicular transporter and postsynaptic receptor levels correlate with spatial memory status in aging rat models","2015"
"Functional consequences of neurite orientation dispersion and density in humans across the adult lifespan","2015"
"Transsynaptic progression of amyloid-β-induced neuronal dysfunction within the entorhinal-hippocampal network","2010"
"Genetics of the hippocampal transcriptome in mouse: a systematic survey and online neurogenomics resource","2009"
"Antidepressant and neuroprotective effect of the Chinese herb kaixinsan against lentiviral shRNA knockdown brain-derived neurotrophic factor-induced injury in vitro and in vivo","2014"
"Effects of anticonvulsant lactams on in vitro seizures in the hippocampal slice preparation","1999"
"Localized excitatory synaptic interactions mediate the sustained depolarization of electrographic seizures in developing hippocampus","1993"
"Candidate gene networks and blood biomarkers of methamphetamine-associated psychosis: an integrative RNA-sequencing report","2016"
"Adult neurogenesis is functionally associated with AD-like neurodegeneration","2008"
"BDNF-Live-Exon-Visualization (BLEV) Allows Differential Detection of BDNF Transcripts in vitro and in vivo","2018"
"Staging Alzheimer's Disease Risk by Sequencing Brain Function and Structure, Cerebrospinal Fluid, and Cognition Biomarkers","2016"
"Neural correlates of confidence during item recognition and source memory retrieval: evidence for both dual-process and strength memory theories","2011"
"Diosgenin-induced cognitive enhancement in normal mice is mediated by 1,25D₃-MARRS","2013"
"Activity-dependent induction and maintenance of epileptiform activity produced by group I metabotropic glutamate receptors in the rat hippocampal slice","2008"
"Chronic inhibition of brain glycolysis initiates epileptogenesis","2017"
"Behavioral and neurobiological effects of deep brain stimulation in a mouse model of high anxiety- and depression-like behavior","2013"
"Toward dissecting the etiology of schizophrenia: HDAC1 and DAXX regulate GAD67 expression in an in vitro hippocampal GABA neuron model","2016"
"Cognition and Reward Circuits in Schizophrenia: Synergistic, Not Separate","2020"
"Cannabinoids inhibit network-driven synapse loss between hippocampal neurons in culture","2008"
"Chronic Alcohol Exposure is Associated with Decreased Neurogenesis, Aberrant Integration of Newborn Neurons, and Cognitive Dysfunction in Female Mice","2015"
"Endogenous nitric oxide is a key promoting factor for initiation of seizure-like events in hippocampal and entorhinal cortex slices","2009"
"Implication of Anterior Nucleus of the Thalamus in Mesial Temporal Lobe Seizures","2019"
"The deletion of the microtubule-associated STOP protein affects the serotonergic mouse brain network","2010"
"Disruption of synchronous gamma oscillations in the rat hippocampal slice: a common mechanism of anaesthetic drug action","1998"
"Differential connectivity of perirhinal and parahippocampal cortices within human hippocampal subregions revealed by high-resolution functional imaging","2012"
"Association of Retinal Nerve Fiber Layer Thickness With Brain Alterations in the Visual and Limbic Networks in Elderly Adults Without Dementia","2018"
"Vascular endothelial growth factor is involved in mediating increased de novo hippocampal neurogenesis in response to traumatic brain injury","2010"
"Repeated PTZ treatment at 25-day intervals leads to a highly efficient accumulation of doublecortin in the dorsal hippocampus of rats","2012"
"Mesenchymal Stem Cells Could Be Considered as a Candidate for Further Studies in Cell-Based Therapy of Alzheimer's Disease via Targeting the Signaling Pathways","2020"
"'In the course of time': a PET study of the cerebral substrates of autobiographical amnesia in Alzheimer's disease","2004"
"A comprehensive small interfering RNA screen identifies signaling pathways required for gephyrin clustering","2012"
"Longitudinal Evidence for Increased Functional Response in Frontal Cortex for Older Adults with Hippocampal Atrophy and Memory Decline","2018"
"Decreased hippocampal cell proliferation in mice with experimental antiphospholipid syndrome","2018"
"Spatial synchronization codes from coupled rate-phase neurons","2019"
"Longitudinal assessment of neuroimaging and clinical markers in autosomal dominant Alzheimer's disease: a prospective cohort study","2015"
"Exercise and Environmental Enrichment as Enablers of Task-Specific Neuroplasticity and Stroke Recovery","2016"
"Recovery of hippocampal network connectivity correlates with cognitive improvement in mild Alzheimer's disease patients treated with donepezil assessed by resting-state fMRI","2011"
"Voxel-based morphometric gray matter correlates of posttraumatic stress disorder","2013"
"Gephyrin Cleavage in In Vitro Brain Ischemia Decreases GABAA Receptor Clustering and Contributes to Neuronal Death","2016"
"Activation of nicotinamide adenine dinucleotide phosphate oxidase is the primary trigger of epileptic seizures in rodent models","2019"
"Tracking the flow of hippocampal computation: Pattern separation, pattern completion, and attractor dynamics","2016"
"Modulation of Theta-Band Local Field Potential Oscillations Across Brain Networks With Central Thalamic Deep Brain Stimulation to Enhance Spatial Working Memory","2019"
"Broad Lipidomic and Transcriptional Changes of Prophylactic PEA Administration in Adult Mice","2019"
"Multifaceted roles for low-frequency oscillations in bottom-up and top-down processing during navigation and memory","2014"
"Sexual dimorphism of sulcal morphology of the ferret cerebrum revealed by MRI-based sulcal surface morphometry","2015"
"Basal temporal sulcal morphology in healthy controls and patients with temporal lobe epilepsy","2008"
"A classification method to distinguish cell-specific responses elicited by current pulses in hippocampal CA1 pyramidal cells","2008"
"The precuneus and hippocampus contribute to individual differences in the unfolding of spatial representations during episodic autobiographical memory","2018"
"Gradients of substrate-bound laminin orient axonal specification of neurons","2002"
"Dentate gyrus circuits for encoding, retrieval and discrimination of episodic memories","2020"
"Regulation of neuronal input transformations by tunable dendritic inhibition","2012"
"Elemental spatial and temporal association formation in left temporal lobe epilepsy","2014"
"Acupuncture--self-appraisal and the reward system","2007"
"BACE1 elevation is associated with aberrant limbic axonal sprouting in epileptic CD1 mice","2012"
"Delayed neural network degeneration after neonatal hypoxia-ischemia","2008"
"Peri-pubertal gonadotropin-releasing hormone agonist treatment affects sex biased gene expression of amygdala in sheep","2013"
"Network properties of the dentate gyrus in epileptic rats with hilar neuron loss and granule cell axon reorganization","1997"
"Circuit-Based Corticostriatal Homologies Between Rat and Primate","2016"
"Tonic GABA(A) Conductance Favors Spike-Timing-Dependent over Theta-Burst-Induced Long-Term Potentiation in the Hippocampus","2020"
"Treatment during a vulnerable developmental period rescues a genetic epilepsy","2015"
"Hippocampal sharp wave-ripple: A cognitive biomarker for episodic memory and planning","2015"
"Effects of different patterns of electric stimulation of the ventromedial prefrontal cortex on hippocampal-prefrontal coherence in a rat model of depression","2019"
"Primary blast injury causes cognitive impairments and hippocampal circuit alterations","2016"
"Gray Matter Age Prediction as a Biomarker for Risk of Dementia","2019"
"White and Gray Matter Abnormalities After Cranial Radiation in Children and Mice","2015"
"The protective effect of uric acid in reducing TLR4/NF-κB activation through the inhibition of HMGB1 acetylation in a model of ischemia-reperfusion injury in vitro","2020"
"Enhancement of Hippocampal Spatial Decoding Using a Dynamic Q-Learning Method With a Relative Reward Using Theta Phase Precession","2020"
"Impaired recruitment of seizure-generated neurons into functional memory networks of the adult dentate gyrus following long-term amygdala kindling","2013"
"TIP60/KAT5 is required for neuronal viability in hippocampal CA1","2019"
"Ginkgo biloba Extract EGb 761 Improves Vestibular Compensation and Modulates Cerebral Vestibular Networks in the Rat","2019"
"SLC1A2 mediates refractory temporal lobe epilepsy with an initial precipitating injury by targeting the glutamatergic synapse pathway","2019"
"Changes in PGC-1α/SIRT1 Signaling Impact on Mitochondrial Homeostasis in Amyloid-Beta Peptide Toxicity Model","2020"
"[Memory disorders in schizophrenia]","1992"
"Apolipoprotein E4 Causes Age-Dependent Disruption of Slow Gamma Oscillations during Hippocampal Sharp-Wave Ripples","2016"
"Development of theta rhythmicity in entorhinal stellate cells of the juvenile rat","2008"
